time,danmu,num,flag
2020/2/6 18:40,"['???', '飘了', '???', '笑死我了哈哈哈', '???', '[愤怒][愤怒][愤怒][愤怒][愤怒][愤怒][愤怒][愤怒]', '???', '哈哈哈', '啊哈哈哈', '???', '...', '你厌倦了我们', '找打啊你', '988是谁啊', '???', '牛批', '捞', '我这样', '???', '过分', '你是海中地', '哈哈哈', '我来帮你回忆回忆', '???', '???', '任性啊!', '嘿呀,昨天我刚好没看直播', '吐槽', '???', '给你寄刀片', '这个梗好', '你故意的 哼', '飘了', '小白你膨胀了', '墨子', '滚', '???', '???', '晚上好', '生理期我们理解', '666', '???', '呵呵', '我笑了', '渣男', '???', '???', '哈哈哈', '?过分', '渣男', '🙃', '飘了', '你飘了', '???', '不要脸', '让我们看看你天秀国服元歌', '你是海中地', '???', '???', '???', '还加哈', '???', '???', '???', '???', '那你是真的顶呢', '???', '三水的', '你现在理由越来越霸气了呢', '???', '荧光棒🎈荧光棒🎈荧光棒🎈荧光棒🎈荧光棒🎈荧光棒🎈', '呸', '哈哈哈', '哈哈哈', '你就不能直播练', '牛逼啊啊啊', '太贱了!', '哈?', '飘了', '喔:-o', '???', '???', '???', '元歌', '???', '???', '飘了', '渣男', '???', '哈哈哈😄😄😄😄😄', '???', '想死你啦', '猴子猴子猴子猴子猴子猴子猴子', '大姨夫?', '哈哈哈', '毕竟白妹是女孩子', '捞捞捞', '斗鱼988什么情况', '哈哈哈', '大姨夫?', '大姨夫?', '哼哼', '蒙犽', '???', '你太不要脸了', '?大姨夫', '推油去了', '你是海中地', '???', '粉丝牌子在哪', '可能是飘了', '大姨夫', '???', '拿刀砍你', '想死你啦', '哈哈哈', '我去', '???', '为了练英雄不开播!?你抽抽啦', '开始上课', '哈哈哈', '因为你想休息了', '你又迟到', '呵呵', '主播不要逗', '干将', '???', '???', '好好好', '臭不要脸', '你很拽噢', '捞捞捞', 'ai', '看把你能的', '飘了呀', '😳😳😳', '捞', '呵呵', '???', '呵呵.', '昨天我遇到你了', '捞捞捞', '飘了', '神经病', '???', '???', '大姨夫都来了', '???', '???', '白哥 马超', '上官婉儿', '牛逼', '渣男', '渣男', '你是有病吧', '呸', '很不错666啊', '任性', '飘了', '傻子', '吗""', '你真的秀', '诚实', '杨戬啊', '今天是不是想秀一晚上元哥', '大小姐', '你?', '爱', '你就是捞', '磨磨唧唧', '???', '???', '飘啦小老弟', '是人?', '渣男', '你为何迟到了?', '可能昨天你猥琐了', '来把后羿', '???', '渣男', '昨晚飘了', '今天状态不错呀', '马超', '点名批评', '飘了', '???', '哇,优秀啊,', '大姨夫来了你也不招待下', '射了', '咦惹', '猴子猴子', '多喝热水', '渣男', '没有爱了', '借人', '大姨夫哈哈哈', '玩婉儿', '男人', '羡慕羡慕', '对面诺言', '不只来一次吗', '你大姨夫走了么这么快', '来了', '不是人', '233', '???', '哈哈哈', '你踏马的', '哈哈哈', '???', '玩蒙犽', '???', '射了?', '❤❤❤', '???', '???', '飘了', '噢力给', '因为你骚才不开播', '太难了太难了', '???', '大姨夫?', '?；?', '真 独守空房', '哈哈哈', '那就来把元哥', '哈哈哈', '233', '换点英雄玩', '多喝热水', '我呸', '呵呵 男人', '你还好意思说?', 'tui,渣男', '还说实话', '?渣男', '吗""没怎么', '你是飘了', '飘了', '哼╯^╰', '傻了吧唧', '恭喜升级', '😂😂😂', '大姨夫[666][666][666]', '呵呵', '你可真飘', '你飘了', 'ai你', '你真捞', '???', '???', '好坏啊', '捞', '是不是脸上长痘痘了', 'good', '捞', '大姨夫来了', '???', '道歉道歉道歉道歉道歉', '渣男', '大姨夫哈哈哈', '???', '傲娇阿骚', '呸', '哈哈哈', '???', '你很诚实', '大姨夫?', '贱?', '你膨胀了', '源哥', '???', '666', '任性呗', '这次都没找借口,牛逼', '任性?', '我也是', '就是欠削  削一顿就老实直播了', '多喝热水', '玩元歌', '这就是你抛弃我们的理由?', '生气～哼～', '随性', '姨夫来了  问个好', '举报吧', '有毛病呗', '???', '老了', '你飘了', '看看你宇宙级别元歌', '我吐了', '???', '图个啥!?', '?绝交', '666', '哈哈哈', '白哥,看了你直播才打的游戏', '你变心了', '?我寂寞一个晚上', '捞', '233', '想死你啦', '不要脸', '哈哈哈', '你真的秀', '我知道,主播来大姨妈了', '我', '哈哈哈多喝热水摸摸头', '你他喵的', '真好', '因为你渣', '哈哈哈 舒服了', '想死吧?', '大姨', '细', '举报', '打死你', '撸过头了', '???', '飘了', '砍死你我', '狂徒铁', '那你为什么不开播?', '渣男(﹁""﹁)', '想死你啦', '道歉道歉道歉道歉道歉', '那你为什么不开', '宇宙元歌', '???', '因为你缺奶了', '你飘了', '欠打', '???', '可还行', '666', '666', '故意气我们是吧?', '???', '主播有点东西哈', '小白 40岁的我 天天看你直播', '没什么', '大姨夫', '晚上好呀白哥', '贱人白', '为什么', '带妹吧,', '玩守约', '跟我一样', '发骚', '艾琳', '渣男', '不许休息!', '渣男', '很不错666啊', '不爱了', '更年期', '捞', '???', '不想理我们', '有钱了', '搞得我无聊死', '...', '???', '捞捞捞', '大姨父来了?哈哈哈', '现在呢', '多喝烫水', '真捞', '记得多喝烫水', '哈哈哈', '233', '[挨揍]', '渣男', '血量多吗', '?.?', '捞捞捞', '?  ?   ?   ?', '233', '宝宝你怎么了', '想看婉儿', '捞捞捞', '讨厌我们', '火力全开', '漂', '害', '111', '模棱两可', '举报了呀', '多喝烫水', '还不如开', '大姨夫来了', '犯病', '为什么', '我看你有多秀', '这是个病', '.666', '111', '找打?', '颠风了没有', '奥利给', '哦哦⊙∀⊙!哦哦', '举报', '主播有点东西哈', '可以了  飘了', '大姨夫', '来大姨爹了', '捞捞捞', '哇你大姨父来了', '那你为啥不直播', '以为你被抓了', '玩一把耀呗', '昨天我都在纯白那里看到你了', '大姨夫?', '222', '来把艾琳', '你已经嫖了', '你有毛病!', '空虚寂寞了', '666', '来了老弟', 'xuehu', '好不容易玩那么长时间,不如直播呀', '元歌', '白哥两周年的奖品什么时候发货啊?', '你飘了', '不接受,重新说', '你抗拒直播了', '白哥,玩玩元歌', '我刚来打过了吗白哥', '啊啊啊', '把头', '你射手', '哦哦', '道歉道歉道歉道歉道歉', '3', '主播是真的顶', '我生气了', '你真的秀', '233', '主播有点东西哈', '互动去了', '我的40米大砍刀饥渴难耐', '牛逼', '终究是一个人扛下了所有', '有毛病真的', '因为你不爱我们', '.666', '白哥 马超', '是你飘了,', '❤❤❤', '骚白有没有带飞的车队哈', '玩元哥', '韩信', 'what!', '666', '一定是这样', '4', '冠宇第一', '因为你渣', '.你是真的棒', '我来了老公', '来个橘子呗', '当心身体白鸽', '想看你玩儿玄策.', '阿骚你很秀啊', '别说了 我要举报你!渣男', '艾琳', '加油!', '怕自己玩得太...', '飘了啊', '不爱我们了  渣男', '有毛病...', '可能就是不想说话啊', '飘了', '你想死了', '不z', '给你脸了是吧', '因为你太贱', '砍死你', '优质弹幕', '多喝岩浆', '我没看见就是你没玩游戏', '我的荧光棒可以留到10号', '哦哦', '失恋了', '想看猴子', '你不喜欢我们了', '不不不是大姨妈', '你脑子瓦特了', '小心秃顶', '我莫名奇妙就不想交荧光棒', 'mua～', 'woc', '大姨夫来了?', '你想一鸣惊人', '多喝烫水', '道歉道歉道歉道歉道歉', '你有毛病', '你还有理啦!不开播', '233', '露脸', '奶奶的', '你下贱', '官威?', '你', '臭男人', '因为你渣', 'aoligei', '呵呵把你也.', '道歉道歉道歉道歉道歉', '终于来啦', '所以我梦到你秃了', '666', '飘了', '是你抛了', '呸!渣男!', '666', '不直播你还有理由', '记得多喝岩浆', '捞捞捞', '还理直气壮的', '吃的太饱了', '让我们看看你练的成果?', '所以啥都别说', '李白', '?我第6天,你第几天啊', '想死你啦', '昨天怎么鸽了', '今晚2点下播', '啧啧', '炸渣渣男', '那你挺牛逼呀', '不玩元歌', '肯定带妹了', '多喝岩浆去吧你', '来大姨爹了吗?', '飘了', '???', '哈哈哈', '捞捞捞', '真好,你这岁数还有大姨夫', '哈哈哈', '666', '生气', '去泡妞了', '❤❤❤', '优秀', '下你不爱我们了', '阿舜', '666', '渣男', '开麦开麦开麦', '呵呵男人', '打老虎', '开播练不行吗 卧槽', '该打,让我们想死你了', '是不是飘了', '终于来啦', '为什么这么闲还得从一直蝙蝠说起', '不爱我们了呗', '诺言?', '你老迟到', '[666][666][666]', '你知道我昨晚多无聊吗?', '不是关羽比较克吗', '你发现个锤子', '六六六六六六六', '.666', '主播有点东西哈', '你飘了', '咱辛辛苦苦等你你就因为自闭就不来了', '冠宇第一']",572,-1
2020/2/6 18:41,"['白哥我赶作业赶到2点', '哈哈哈', '道歉!', '渣男', '玩钟馗', '???', '什么?声音', '你又在逼逼', '啦啦啦', '[666][666][666]', '约会被放鸽子了', '哈哈哈', '看吐了', '就只想打游戏不想说话', '这么不尊总我们哼', '为什么?不喜欢我们呗!', '昨天在家数钱', '你到挺诚实的嘛', '小白白小白白小白白', '哈哈哈', '哈哈哈', '为什么不用那个本命骚白的号玩呢?', '渣男', '声音好听!', '感情不够呗', '捞', '哈哈哈', '666', '欠揍', '?大姨父?', '晚好哦哦,宝.', '你是海中地', '男子有病', '干就完了', '老是不开麦', '婉儿', '发一路', '还是玩元哥啊天天看你玩元哥', '你有病😂', '大姨丈来了', '❤❤❤', '年后 @a仨佑爸爸：白哥两周年的奖品什么时候发货啊?', '大姨父来了,多喝热水[宝宝][宝宝]', '发战绩', '你真的秀', '寄刀片就直播了', '又在逼逼', '道歉道歉道歉道歉道歉', '了', '主播太强了', '你越来越飘了', '飘了是吧.太红了就膨胀了,不想开播就不播了是吧', '你不爱我们了', '晚上好', '哈哈哈', '猴子', '道歉!', '嘟嘟', '...', 'skr skr skr skr', '哈哈哈', '哈哈哈', '渣渣', ""大姨夫...你这是任'性'"", '欢迎来到国服元哥直播间', '哈哈哈', '拭目以待白白的', '???', '[666][666][666][666]', '哈哈哈 舒服了', '来', '贱贱', '哦哦嚯', '来了老弟', '白哥两周年的奖品什么时候发货啊?', '你真棒', '日常迫害马克', '白妹你飘了,不想开播的原因都敢说出来', '14把', '捞捞捞', '元哥每天看每天看看烦了', '哈哈哈', '是不是找揍', '666', '优秀白', '一日不见如隔三秋啊!骚白', '是不是来大姨爹了?是不是来大姨爹了?', '次次', '捞!', '爬爬爬', '道歉', '这谁顶得住啊', '5啊啦拉', '233', '昨天我过生啊百歌', '昨天去哪里了', '多喝烫水', '又是元歌', '瞎说什么大实话', '我这个差点成年的人,十点准时被迫下线', '发战绩稳定军心', '你真的秀', '[吃瓜][吃瓜][吃瓜][吃瓜][吃瓜]', '你', '这逼装备', '???', 'mua～', '加油', '歪日 真敢吹', '这个声音好听!', '吉利嘉际', '663', '交荧光棒荧光棒荧光棒荧光棒荧光棒荧光棒荧光棒荧光棒荧光棒荧光棒荧光棒', '你可真是个鬼才', '???', '是真爱啊', '又是源哥', '能不玩元歌了吗?哥', 'd', '等下被吊打了', '你封面啥意思', '哈哈哈', '扫小白', '233', '哈哈哈', '又是这个', '他要是知道他上电视了,还会说话吗?', '666', '233', '队友声音好听', '你私底下打游戏会开麦', '打完看铭文', '对面诺言你玩了骚白', '❤❤❤', '哈哈哈', '嘤嘤嘤', '爱你', '骚白你上厕所带碗筷吗?', '我来啦', '又是元歌', '源哥什么铭文', '元歌专场吗?', '源哥好看', '白哥 马超', 'h', '玄策好难玩', '又是元歌', '啥颜色', '哈哈哈', '天天玩元哥', '别太自信', '呆b 来了啊', '昨天去哪里了', '你是海中地', '🐷🐷🐷', '???', '哈哈哈有毒', '骚白', '白哥加油～', '想死你啦', '哈哈哈 舒服了', '你昨天的元歌咋样了?', '猴子', '骚白,你怎么又玩元哥了?', '捞捞捞', '988', '每天都有元哥...', '主播是真的顶', '小白 40岁的我 天天看你直播', '你认识九天狐吗', 'x', '太难了太难了', 'mua～', '哈哈哈', '骚白,干嘛老是推荐纯白给我们看,我们又不喜欢他', '嘤嘤嘤', '哈哈哈😄😄😄😄😄', '什么茶', '飘了不是!', '又是元歌', '元哥喔', '今晚五排吗', '111', '换个英雄吧', 'mua～', '来啦来啦', '背地里自己偷偷打?', '天天元哥,我感觉你上辈子就是元哥', '又吹', '谢谢办卡', '???', '你是海中地', '捞', '666', '不要元歌啊', '今天状态不错呀', '我爱你', '白哥啊', '飘了飘了', '主播是真的顶', '队友声音好小声', '看腻了呀!', '捞', '哈哈哈', '你队友好磁性', '白鸽  作为你的忠实粉丝 我下了一个重大决定 我要为你学个散打', '.666', '欢迎来到国服元歌直播间', '捞', '开语音白妹', '都看', 'mua～', '233', '亚瑟带 打野刀 掉打元哥', '可以', '666', '听说源哥大成了', '程咬金,你要吐了', '这个店员格原封啊!', '你漂了', '开麦吧白哥', '是咳嗽', '抗震救灾', '捞真的是', '骚白前天疯了,骚白前天疯了,骚白前天疯了,骚白前天疯了,骚白前天疯了,骚白前天疯了', '666', '可乐雪碧', '我过生了', 'wdnmd白哥喝茶了我不看了', '能不玩元歌了么大哥', '害', '哇哦哦,好肉', '白哥 马超', '在路上', '666', '提前步入老年生活', '看腻了', '捞捞捞', 'mua～', '昨天咋没播呢,等了好久', '233', '谁说我们不喜欢? @a偶尔遇见78055：骚白,干嘛老是推荐纯白给我们看,我们又不喜欢他', '没射手  这局打不动', '厉害,', '+++', '请问你来大姨夫是否需要大号的创可贴?', '你秀', '你最近对元歌有点上瘾啊', '我来了', '大爷的白哥晚上好', '这个梗好', '玩元哥对面是肉不就无敌了', '你飘了你飘了你飘了你飘了你飘了你飘了', '哈哈哈', '别玩元哥了', '233', '颜色?是不是偏黄', '晚上好白哥', '666', '哈哈哈', '别把把来元哥', '渣男', '哈哈哈', '号外号外,昨天骚白大姨夫来啦', '好兄弟开语音', '哟嚯', '又迟到了', '终于来啦', '别坑啊,白哥,拿这个英雄', '主播因为昨天大姨夫来了所以开不了播各位理解万岁', '啥', '最近练元歌,练疯了', '哈哈哈', '哈哈哈', '那种人真的会变不容易,', '优秀', '白哥好', '队友声音不错', '妖魔鬼怪', '...', '小心秃顶', '你打虞姬', '...', '有毒', '哈哈哈', '啊哈哈哈', '渣男', '看腻了看腻了', '露娜', '呵呵', '...', '死计算机', '拼装英语.', '开语音赢一半', '😂😂😂', '哈哈哈', '来了', '又是元歌...', 'skr skr skr skr', '昨天去哪里了', '是因为不让你玩元歌你生气任性不开播?', '为什么还是元哥?', '好想你啊', '哈', '别自恋', '你是海中地', '让我们看看你天秀国服元歌', '秀起来', '老白', '虞姬好打?', '能不能别玩这个英雄了', '昨天去哪里了']",312,0
2020/2/6 18:42,"['你绝对是我见过最任性的主播', '哈哈哈', '能扛住两下泉水的元歌才是真的秀', '这英语', '怎么不开语音', '程咬金出个反甲马克血掉的更多', '你是海中地', '又是元歌', '骚白前天疯了,骚白前天疯了,骚白前天疯了,骚白前天疯了,骚白前天疯了,骚白前天疯了', '刚开播?', '想死你啦', '改下封面啊 还是下播时候988那个', '亚瑟带 打野刀 掉打元哥    亚瑟带 打野刀 掉打元哥', '天天玩元歌', '看见封面还以为不播了', '说不开播就不开播😂', '哈', '不是昨天吗', '哈哈哈', '666', '昨天晚上纯白说你总在关键时候打电话给他', '凉了', '捞捞捞', '王八蛋', '别自恋小心被打爆', '想看其他的,怎么总是玩元歌', '是谁说话', '666', '冠宇第一', '你是爹', '三水骚白', '天天元哥 直播间都是专家了', '???', '熬夜肾虚', '没了呀', '道歉道歉道歉道歉道歉', '❤❤❤', '主播不要逗', '小心秃顶', '我是今天直播间签到第666名,给我点个赞吧~', '哈哈哈 舒服了', '🤣🤣', '白哥开麦,香死他们', '白哥!晚上好～', ',哈哈哈', '有那么一瞬间觉得这个声音是阿顺的.', '今天怎么没有蓝光了!', '你讲的那个英文是什么意思', '捞真的是', '哈哈哈', '刷屏干啥呢', '哈', '666', '你真的秀', '宝贝', '感觉白哥的本命英雄要变成元哥了', '白哥不要打脸哦哦', '昨天去哪里了', '你就是想走发育路.以后我也这样说', '吉利嘉际', '为了你的人格,我特地买了一个元哥', '净化', '别刷了', '刚看完喷人主播,回来看骚骚', '4', '能不能玩点我会的英雄?', '我这样', '666', '好兄弟开麦呀', '阿骚', '来了', '👌', '捞啊又玩这个', '昨天干嘛了', '不喜欢看白哥开麦', '刚吃完饭', '小骚子你飘了', '你真的秀', '你昨天的元歌咋样了?', '昨天你为什么不在!知道我有多想你嘛!我一个人很孤独的好不好你个渣男!', '汝之秀吾不及之', '主播有点东西哈', '5', '好好', '666', '元歌专杀 兰陵王', '白白开语音吗哈哈哈', '哈哈哈', '你是海中地', '骚白什么时候玩局玄策', '为什么又玩元歌!', '哈哈哈', '哈哈哈😄😄😄😄😄', '骚小白', '白哥', '为啥', '9', '233', '嘤嘤嘤', '冠宇第一', '这谁说话呢', '天花乱秀吗?', '白妹晚上好', '你近视', '你真的秀', '哈哈哈', '冠宇第一', '小心秃顶', '777', '你昨天的元歌咋样了?', '捞', '...', '今天状态不错呀', '晚上好', '我来啦', '皮', '你飘了', '今天还打元歌吗', '会玩的虞姬可以打爆元哥', '你不是说不直播了吗', '昨天去哪里了', '666', '别自恋小心被打爆', '222', '昨天纯白被虐哭了', '三水的', '你咋回事儿啊小老弟', 'mua～', '太难了太难了', '阿骚', '[吃瓜][吃瓜][吃瓜]', '是不是来大姨爹了?是不是来大姨爹了?', 'emm', '白哥,改下封面啦', '为了看你的元歌,我特地买了元歌', '你可真是个鬼才', '开麦啊', '你是海中地', '我看吐了', '诺言程咬金', '❤❤❤', '🤔🤔', '凉了你', '开语音', '来了老弟', '冠宇第一', '渣男!', '白哥威武', '耶', '白哥渣男', '哈哈哈,有准备坑', '你是海中地', '啊啊啊', '.666', '捞捞捞', '233', '哈哈哈😄😄😄😄😄', '晚了', '晚上好', '白哥 马超', '白哥白哥', '昨天去哪里了', '谢谢办卡', '听不懂你队友说啥', '主播太强了', '啊哈哈哈', '哈哈哈', '...', '又是元歌?', '骚黑', '这谁顶得住啊', '怎么又是元歌', '捞捞捞', '不要刷屏喔!', '烦死了', '是不是飘了', '哈哈哈', '骚黑我来了', '.666', '嘿嘿', '你昨天干嘛去了', '国服元歌吗?', '今天还打元歌吗?', '你重来不读我弹幕', '宇宙无敌天坑元歌请求出战!', '伽罗呀', '是不是飘了', '[666]', '元歌秀飞', '哈哈哈', '233', '别刷了', '差点东西', '牛牛牛', '渣男 以后再像昨天那样 你就一辈子单身', '哈哈哈', '呼呼呼', '你是真的秀', '哈哈哈', '又是元歌', '小骚子疯了哈哈哈啊哈哈哈', '很6', '哈哈哈', '改下封面!', '哈哈哈', '别玩元歌了 好不好', '!!!', '不要你觉得,要我觉得', 'bh', '大兄弟', '我', '是不是飘了', '你说得对', '❤❤❤', '你昨天的元歌咋样了?', '牛逼', '白哥', '我来了白', '鱼吧为啥说不直播', '他带净化,你怎么办', '是', '是不是飘了', '小心秃顶', '刚接错进错房了', '骚白是大帅比(捞)', '稳', '🌚🤳', '一天没见想起我了你', '0.0.0', '找不到你', '你玩元歌我想到了一句歌词 一个人的冒险 两个人的什么 忘记了', '666', '不要冲那个国服元歌.', '刷屏那个封了', '爱你', '[爱你]', '233', '别刷屏', '哈哈哈', '好', '快让我们看看你的国服天秀元歌', '嗷', '...', '666', '666', '现在咋直播了', '我这样', '666', '哈哈哈', '...', '你本来是要和你女朋友去约会的后来你一朋友不去了,然后你就自闭了一个人打了一晚上', '来了来了', '哈', '有道理', '开播第一把,必输', '小心秃顶', 'w', '你去踩啊', '你咋又玩这个[宝宝]', '你真的秀', '滴滴', '晚好呀', '昨天干嘛了白哥', '打麻将', '777', '晚上好', '荧光棒荧光棒荧光棒荧光棒荧光棒荧光棒荧光棒荧光棒荧光棒荧光棒', '很不错666啊', '各位不要刷屏喔!～!', '老白']",270,0
2020/2/6 18:43,"['...', '你怎么天天玩元歌', '四个吃经济的,完了', '渣男', '早上好啊白哥', '骚白前天疯了,骚白前天疯了,骚白前天疯了,骚白前天疯了,骚白前天疯了,骚白前天疯了', '00', '他是和尚,没头发了都 @a911骚白的女朋友大茹：白哥渣男', '男子有病', '又是练元歌的一天', '咋啦', '那个大兄弟有毒', '来了来了', '白哥 马超', '别自恋小心被打爆', '小心秃顶', '晚上好', '你昨天的元歌咋样了?', '踩灯是什么意思', '小心秃顶', '111', '哈哈哈', '骚白为啥疯了', '哈哈哈 舒服了', '222', '骚白真的疯了?怎么一直刷,房管干嘛的', '😂', '[闭嘴]', '主播不要逗', '一个人想着一个人', '3', '你的傀儡能踩吗', '4', '给', '😄', '哈哈哈 舒服了', '没人发评论?', '捞捞捞', '今天还打元歌吗?白歌', '您就是十人排位的开创者?', '来了老弟', '封面nb', '好久没来看你了呢', '不想看', '来了老弟', '❤❤❤', '哈', '乖,别刷屏', '嘻嘻i', '哈哈哈', '我区级冠军战队', '小心秃顶', '111', '大兄弟你疯了吧', '第一把必输', '不是浪队就行', '能直播的别的英雄么', '搞笑', '吉利嘉际', '冠宇第一', '小心秃顶', '你是海中地', '.666', '.666', '白哥我爱你', '牛逼', '这谁顶得住啊', '嘿哈', 'www', '222', '分割', '晚上好', '必输', '666', '233', '哈哈哈', '你昨天的元歌咋样了?', '看到没', '哈哈哈', '哈哈哈 舒服了', '骚白前天疯了', '...', '哟西', '233', '又双叒叕迟到了', '哈哈哈', '输', '小心秃顶', '3', '.666', '哈哈哈姐姐近近景近景', '你昨天的元歌咋样了?', '你这是有退网的迹象啊', '来了老弟', '我', '666', '马🐶,游戏太坑了老子打几年了,还是钻石局', '4', '男子有病', '卡', '对对象', '晚上好', '来了来了.', '你昨天干嘛去了', '233', '那个刷屏的疯了吗', '666', '啊骚', '捞捞捞', '你这咋打了一晚上没上分呢', '苏烈搞事情', '吉利嘉际', '你是海中地', '白哥', 'ooo', '必输', '昨天去哪里了', '...', '233', '吉利嘉际', '人一', '昨天去哪里了', '你是海中地', '捞捞捞', '元歌为什么不出新皮肤呀,阴阳双捕', '别自恋小心被打爆', '牛逼', '你昨天的元歌咋样了?', '在变秃的边缘疯狂试探', '233', 'q2909522414', '卧槽', '你别被单杀', '竞彩猜', '傀儡能猜灯吗', '小心秃顶', '哦哦', ""ooo''"", '哈哈哈 舒服了', '晚上好白哥', '啦啦啦', '那个第二是纯白吗', '这不封留着过年?', '你是海中地', '什么蓝鲸啊?你念错了你命错了.', '没电了', ""ba'"", '谁借我六块钱,我想刷个办卡', '白哥怎么不带粉呢', '好的呢', '白哥 马超', '小心秃顶', '111', '222', '捞捞捞', '捞', '我国服最强战队!弟弟们!', '晚好', '苏烈这个皮肤好像炉石的灵异术老师   233', '昨天为什么没开播呀?', '666', '刷屏的不要刷了窝', '666', '为什么突然玩元歌', '我以为不是骚白', '啊骚回来了', '卡了', '你号没了', '阿骚', ""i don't want see"", '5689', '昨天做梦梦见骚白了', '为什么只有超清?', '恢复出厂设置 @a911小骚子：白哥牙疼怎么办', '村级万一呢强 不比他好', '默默', '你昨天的元歌咋样了?', '吃了没呢', '今天还打元歌吗', '晚上好', '开麦', '你念错了,你念错了,你念错了宁愿错了.', '吉利嘉际', '很不错666啊', '电量感人', '666', '111', '兄弟们...这天杀的干了什么人神公愤的事[挨揍][挨揍]', '你是海中地', '射?', '白妹', '666', '你昨天的元歌咋样了?', '哈哈哈 舒服了', '请问这是国服元哥的直播间吗', 'av画质', '小心秃顶', '你说,你昨天去哪了', '你不爱马超了?', '???', '你快没电了', '哈哈哈 舒服了', '求问在送办卡以后开始白嫖,亲密度怎么上的快?', '你可真是个鬼才', '哈哈哈', '我来了', '3569', '秃头警告', '晚上好', '哎嘿', '你不爱我们了', '自从上了钻石,我就没上过星耀', '蓝光呢', '骚白你终于来了我期待好久了', '哈哈哈 舒服了', '我来啦', '怎么超清了', '是 @ahac无聊kkp：请问这是国服元哥的直播间吗', '哈哈哈', '细节', '不知道为什么', '你快没电了', 'k哈哈哈g', '白妹,我爷爷说要娶你', '你昨天没玩 今天是不是要多播一个小时', '宇宙级别元歌', '对的!@ahac无聊kkp：请问这是国服元哥的直播间吗', '狂徒铁', '哈哈哈', '哈哈哈', '画质不行啊,白哥', '白妹昨天干嘛去啦?', '很不错666啊', '昨天怎么了', '现在买竹鼠还有人买吗', '666', '来了来了', '只有超清的换线线路', '吉利嘉际', '优秀的优秀']",240,0
